BAN_hashed,IMSI_hashed,BRAND,DEVICE_MANUFACTURER_TXT,MUNICIPALITY_NM,PROVINCE_STATE_CD,TENURE_DAY_QTY_SCALED,PRICE_PLAN,PROD_TV,PROD_INTERNET,SEGMENT_NM,LOCALITY_NM,LIFESTAGE,THREE_MONTH_AVG_WLN_BILLING_SCALED,THREE_MONTH_AVG_WLS_BILLING_SCALED
3745647,906661629396498,T,Apple,CRANBROOK,BC,0.522,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.011766328,0.176379972
48178773,906660037077996,T,Apple,OKOTOKS,AB,0.288642857,YourChoice Premium+ 75 - Unlimited nationwide talk and text,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.042474582,0.138666395
108352920,906660950800083,K,Apple,CAMROSE,AB,0.530071429,$55 4GB Unltd min Plan SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.038813258,0.056353816
42364581,906660040497948,T,Apple,KIMBERLEY,BC,0.173214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (15GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03092883,0.105309284
61371561,906660069120381,T,Apple,KAMLOOPS,BC,0.420428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02217244,0.091969836
84710631,906660097869810,T,Apple,MOUNT BRYDGES,ON,0.258071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.020423919,0.033766432
92575476,906660934647078,K,Samsung,DUNCAN,BC,0.110785714,$45 2GB Unltd min Plan SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03068298,0.116182615
44603682,906661629693288,T,Samsung,SHERWOOD PARK,AB,0.362928571,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02730197,0.113370019
74822466,906660041015775,T,Apple,TIMBERLEA,NS,0.238285714,"PROMO - Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.022662416,0.135906451
116260422,906660034524810,T,Apple,KAMLOOPS,BC,0.340214286,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.045224884,0.047383573
74913510,906660912176643,K,Apple,VEGREVILLE,AB,0.237928571,$55 8GB UL Can mins SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022312597,0.039906247
110193615,906661635283389,T,Apple,TOFINO,BC,0.032928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.007851111,0.116028058
1239510,906660106998804,T,Samsung,VERMILION,AB,0.6485,L&R ULNW 6GB shareable data,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.010511804,0.064385679
5079102,906661634212671,T,Apple,PARKSVILLE,BC,0.019928571,Peace of Mind Access - Tablet,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.025428227,0.187117429
87760239,906660953465706,K,Samsung,MERRITT,BC,0.005071429,$45 4GB UL Can mins SFD,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.028642656,0.055440063
67976109,906660928452189,K,Samsung,KELOWNA,BC,0.267714286,$50 5GB Unltd min Plan SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.015157677,0.033435239
41203566,906660107623572,T,Apple,OSOYOOS,BC,0.382214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.029533,0.134586773
113255922,906660123596622,T,UMIDIGI,CRANBROOK,BC,0.024928571,Voice 25 - Unlimited Nationwide (AB/BC only),1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.024208168,0.010086959
111690618,906660928438434,K,APPLE,OSOYOOS,BC,0.035071429,$50 4GB UL min Plan SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.060795566,0.026573593
12394248,906661630276863,T,Apple,HIGH RIVER,AB,0.456785714,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.049357803,0.061975611
108861372,906661631800695,T,Apple,MEDICINE HAT,AB,0.446214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.012752025,0.050203811
10727538,906660061082820,T,Apple,BONNYVILLE,AB,0.194928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.031718651,0.07239716
64598670,906660101134251,T,Samsung,NANAIMO,BC,0.369,YourChoice BYOD 55 - Unlimited nationwide talk and text,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.027020507,0.090949081
78286959,906660040471026,T,Apple,CRESTON,BC,0.221428571,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.032967431,0.055039234
30492960,906660096228849,T,Apple,WHITE ROCK,BC,0.486357143,L&R ULNW 6GB shareable data,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.025876845,0.05693298
108261366,906661637394033,T,Apple,PONOKA,AB,0.454857143,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.027976908,0.077295424
104998776,906660104478726,T,Apple,PRINCE GEORGE,BC,0.079357143,"L&R Peace of Mind Connect Plus- Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022318341,0.048214953
112745397,906660069940263,T,APPLE,MERRITT,BC,0.341071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.034891148,0.04484867
103807665,906660953270910,K,Samsung,WESTLOCK,AB,0.085714286,$45 4GB UL Can mins SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022484922,0.058150752
10555548,906660033900573,T,Huawei,HIGH RIVER,AB,0.27,L&R 6GB Non-share Unlimited nationwide talk and text,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.023270722,0.066982574
96216270,906660062828769,T,Apple,MORINVILLE,AB,0.130714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.016956172,0.044627875
103807665,906660953270910,K,Samsung,WESTLOCK,AB,0.085714286,$45 4GB UL Can mins SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022484922,0.058150752
115337178,906660124345020,T,Apple,CRESTON,BC,0.008714286,Peace of Mind Access - Tablet,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.038111322,0.08317538
12001392,906660104678319,T,Apple,PRINCE GEORGE,BC,0.078785714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.025055431,0.176025001
61335807,906660033368820,T,Apple,TOFINO,BC,0.636928571,L&R ULNW 6GB shareable data,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.039375036,0.107663304
98734224,906660097519434,T,Apple,SECHELT,BC,0.116714286,"PROMO - Peace of Mind - Unlimited Canada-US talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.037728761,0.108193213
9882042,906660096724026,T,Apple,CAMPBELL RIVER,BC,0.475428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.024035844,0.0538877
51357339,906660061041624,T,Apple,RED DEER,AB,0.606071429,L&R 10GB Non-share Unlimited nationwide talk and text (PROMO),0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.015792406,0.045956045
20797263,906660101144016,T,Samsung,ABBOTSFORD,BC,0.557785714,YourChoice L&R Standard 65 - Unlimited nationwide talk and text,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.036236429,0.083654336
111940524,906661635243699,T,Apple,SECHELT,BC,0.033071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.028777644,0.053933558
1548528,906660107002533,T,Apple,VEGREVILLE,AB,0.200428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.019854673,0.100285336
94816884,906660119473464,T,Apple,LEDUC,AB,0.202428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.032307427,0.039727912
115163043,906660953294208,K,Apple,GIBSONS,BC,0.009142857,$45 3GB UL Can mins SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.03868344,0.067675532
112717515,906660114279933,K,Apple,CAMPBELL RIVER,BC,0.277714286,$50 12GB UL min Plan SFD,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.038309495,0.039649784
51437898,906660102860175,T,Huawei,CHILLIWACK,BC,0.328071429,YourChoice Premium+ 85 - Unlimited nationwide talk and text,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.030361307,0.064822175
65054580,906661629655686,T,Apple,VEGREVILLE,AB,0.155428571,YourChoice Standard 70 - Unlimited nationwide talk and text,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.029900626,0.085636401
112650084,906661635187566,T,SAMSUNG,CAMPBELL RIVER,BC,0.028785714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.034375323,0.034145182
89085846,906660119908377,T,Samsung,EDSON,AB,0.077928571,5GB Promo non-share Unlimited nationwide talk and text Standard 70,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.033761847,0.034301437
107211144,906660121127100,T,Alcatel / TCL,ENDBERY,BC,0.065571429,TELUS Prepaid,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.030158539,
9213924,906660041361654,T,Apple,ABBOTSFORD,BC,0.278142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.021747946,0.189914739
68894115,906660042576774,T,Apple,COCHRANE,AB,0.338785714,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,,0.035213492
80512539,906660089013711,T,Apple,TRAIL,BC,0.210142857,Voice 30-Unlimited Nationwide,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.015103108,0.016011074
30506352,906660106962117,T,Apple,WHITE ROCK,BC,0.4155,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.035703372,0.057933354
40368912,906660033864207,T,Apple,DEVON,AB,0.271,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.03498765,0.140059105
114147441,906661637433405,T,APPLE,COURTENAY,BC,0.017142857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.027529439,0.042452189
74913510,906660912176643,K,Apple,VEGREVILLE,AB,0.237928571,$55 8GB UL Can mins SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022312597,0.039906247
64314285,906660121557018,T,Apple,CAMPBELL RIVER,BC,0.284285714,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.019168821,0.080821359
61969245,906660070542741,T,GOOGLE,POWELL RIVER,BC,0.347142857,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.021018439,0.173789871
37049406,906660041365791,T,Apple,STONY PLAIN,AB,0.407642857,"Simple Share 10 - Unlimited CAN/US talk, text, and 10GB of shareable data",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.033647539,0.063432861
112546467,906660114360939,K,Samsung,SALMON ARM,BC,0.4895,$50 4GB UL min Plan SFD,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.032493538,0.036288597
5529927,906660098000901,T,Samsung,OSOYOOS,BC,0.249857143,Add SharePlus 65,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.00854041,0.181809844
61755345,906660106736493,T,Apple,SECHELT,BC,0.593571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.048446206,0.060844458
8365965,906660121533897,T,Samsung,DUNCAN,BC,0.313285714,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.020877707,0.096625225
113972841,906660952699434,K,Samsung,CRANBROOK,BC,0.452428571,$45 6GB UL min Plan SFD,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.029622035,0.039141955
73126320,906660107738400,T,Apple,MISSION,BC,0.262571429,L&R ULNW 6GB shareable data,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.036589121,0.113964469
5103981,906660095381292,T,Apple,COCHRANE,AB,0.140714286,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.028955713,0.174693434
10451820,906661637330274,T,Apple,SYLVAN LAKE,AB,0.470714286,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.034298926,0.087660926
89319006,906661637249559,T,Apple,TOFINO,BC,0.015,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.049496238,0.307136791
111303468,906661634274270,T,APPLE,PRINCE GEORGE,BC,0.020928571,Voice 35 - Unlimited Nationwide (AB/BC only),1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.02575909,0.048461225
107715543,906660108775830,T,Samsung,NELSON,BC,0.062428571,Voice 35 - Unlimited local talk and nationwide text,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,,0.017357927
86852994,906660917799981,K,SAMSUNG,VERNON,BC,0.470928571,$45 3GB UL Can mins SFD,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.016129588,0.064822175
110561019,906660114091128,K,Huawei,TRAIL,BC,0.044357143,$45 1GB UL min Plan SFD,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.038876443,0.064479092
108347088,906660928213041,K,Samsung,CRESTON,BC,0.355285714,$55 16GB UL min Plan SFD,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.02317422,0.039569958
76366290,906660040303575,T,Apple,TOFINO,BC,0.279071429,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.039517491,0.161931451
78001566,906660906264582,K,Samsung,CALGARY,AB,0.222928571,$40 Unltd Min Plan,1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.028543282,0.015255274
68672877,906660122146032,T,Apple,WESTLOCK,AB,0.265357143,Flex Data Plan for Tablets,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.03552358,0.111985801
12394248,906661630276863,T,Apple,HIGH RIVER,AB,0.456785714,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.049357803,0.061975611
111952905,906660122375943,T,APPLE,MEDICINE HAT,AB,0.033,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.047101499,0.160419851
80821356,906660106808337,T,Apple,TABER,AB,0.407428571,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.013351715,0.044080981
61474404,906660105040062,T,Apple,CASTLEGAR,BC,0.079928571,Voice 25 - Unlimited Nationwide (AB/BC only),1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.03589695,0.028781548
85407057,906660060225825,T,Samsung,OSOYOOS,BC,0.440571429,Voice 25 - Unlimited Nationwide,0,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.022117296,0.024875166
50900010,906660057219951,T,Samsung,EDMONTON,AB,0.425714286,YourChoice Premium 75 - Unlimited nationwide talk and text,1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.059279683,0.090986447
110320914,906660119919711,T,Apple,HOPE,BC,0.273571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.027585732,0.166464554
12870252,906660101253642,T,Apple,CAMROSE,AB,0.452214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.033623413,0.085315398
85164177,906661636209870,T,Apple,DRUMHELLER,AB,0.184214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.028426676,0.06691124
113569179,906661637596722,T,APPLE,COMOX,BC,0.114357143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.03092883,0.172393763
62030004,906660088550565,T,Apple,WESTBANK,BC,0.192785714,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",1,1,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.036986042,0.12983797
65115150,906660049038594,T,Samsung,CALGARY,AB,0.280214286,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Suburban Recliners,Older Suburban,Mature Singles & Couples,0.046495491,0.117595706
